;Date;Country;Confirmed;Recovered;Deaths
2895;2020-02-07;djibouti;0;0;0
2896;2020-02-07;dominica;0;0;0
2897;2020-02-07;dominican republic;0;0;0
2898;2020-02-07;ecuador;0;0;0
2899;2020-02-07;egypt;0;0;0
2900;2020-02-07;el salvador;0;0;0
2901;2020-02-07;equatorial guinea;0;0;0
2902;2020-02-07;eritrea;0;0;0
2903;2020-02-07;estonia;0;0;0
2904;2020-02-07;eswatini;0;0;0
2905;2020-02-07;ethiopia;0;0;0
2906;2020-02-07;fiji;0;0;0
2907;2020-02-07;finland;1;0;0
2908;2020-02-07;france;6;0;0
2909;2020-02-07;gabon;0;0;0
2910;2020-02-07;gambia;0;0;0
2911;2020-02-07;georgia;0;0;0
2912;2020-02-07;germany;13;0;0
2913;2020-02-07;ghana;0;0;0
2914;2020-02-07;greece;0;0;0
2915;2020-02-07;grenada;0;0;0
2916;2020-02-07;guatemala;0;0;0
2917;2020-02-07;guinea;0;0;0
2918;2020-02-07;guinea-bissau;0;0;0
2919;2020-02-07;guyana;0;0;0
2920;2020-02-07;haiti;0;0;0
2921;2020-02-07;holy see;0;0;0
2922;2020-02-07;honduras;0;0;0
2923;2020-02-07;hungary;0;0;0
2924;2020-02-07;iceland;0;0;0
2925;2020-02-07;india;3;0;0
2926;2020-02-07;indonesia;0;0;0
2927;2020-02-07;iran;0;0;0
2928;2020-02-07;iraq;0;0;0
2929;2020-02-07;ireland;0;0;0
2930;2020-02-07;israel;0;0;0
2931;2020-02-07;italy;3;0;0
2932;2020-02-07;jamaica;0;0;0
2933;2020-02-07;japan;25;1;0
2934;2020-02-07;jordan;0;0;0
2935;2020-02-07;kazakhstan;0;0;0
2936;2020-02-07;kenya;0;0;0
2937;2020-02-07;korea, south;24;1;0
2938;2020-02-07;kosovo;0;0;0
2939;2020-02-07;kuwait;0;0;0
2940;2020-02-07;kyrgyzstan;0;0;0
2941;2020-02-07;laos;0;0;0
2942;2020-02-07;latvia;0;0;0
2943;2020-02-07;lebanon;0;0;0
2944;2020-02-07;liberia;0;0;0
2945;2020-02-07;libya;0;0;0
2946;2020-02-07;liechtenstein;0;0;0
2947;2020-02-07;lithuania;0;0;0
2948;2020-02-07;luxembourg;0;0;0
2949;2020-02-07;ms zaandam;0;0;0
2950;2020-02-07;madagascar;0;0;0
2951;2020-02-07;malaysia;12;1;0
2952;2020-02-07;maldives;0;0;0
2953;2020-02-07;mali;0;0;0
2954;2020-02-07;malta;0;0;0
2955;2020-02-07;mauritania;0;0;0
2956;2020-02-07;mauritius;0;0;0
2957;2020-02-07;mexico;0;0;0
2958;2020-02-07;moldova;0;0;0
2959;2020-02-07;monaco;0;0;0
2960;2020-02-07;mongolia;0;0;0
2961;2020-02-07;montenegro;0;0;0
2962;2020-02-07;morocco;0;0;0
2963;2020-02-07;mozambique;0;0;0
2964;2020-02-07;namibia;0;0;0
2965;2020-02-07;nepal;1;0;0
2966;2020-02-07;netherlands;0;0;0
2967;2020-02-07;new zealand;0;0;0
2968;2020-02-07;nicaragua;0;0;0
2969;2020-02-07;niger;0;0;0
2970;2020-02-07;nigeria;0;0;0
2971;2020-02-07;north macedonia;0;0;0
2972;2020-02-07;norway;0;0;0
2973;2020-02-07;oman;0;0;0
2974;2020-02-07;pakistan;0;0;0
2975;2020-02-07;panama;0;0;0
2976;2020-02-07;papua new guinea;0;0;0
2977;2020-02-07;paraguay;0;0;0
2978;2020-02-07;peru;0;0;0
2979;2020-02-07;philippines;3;0;1
2980;2020-02-07;poland;0;0;0
2981;2020-02-07;portugal;0;0;0
2982;2020-02-07;qatar;0;0;0
2983;2020-02-07;romania;0;0;0
2984;2020-02-07;russia;2;0;0
2985;2020-02-07;rwanda;0;0;0
2986;2020-02-07;saint kitts and nevis;0;0;0
2987;2020-02-07;saint lucia;0;0;0
2988;2020-02-07;saint vincent and the grenadines;0;0;0
2989;2020-02-07;san marino;0;0;0
2990;2020-02-07;saudi arabia;0;0;0
2991;2020-02-07;senegal;0;0;0
2992;2020-02-07;serbia;0;0;0
2993;2020-02-07;seychelles;0;0;0
2994;2020-02-07;singapore;30;0;0
2995;2020-02-07;slovakia;0;0;0
2996;2020-02-07;slovenia;0;0;0
2997;2020-02-07;somalia;0;0;0
2998;2020-02-07;south africa;0;0;0
2999;2020-02-07;spain;1;0;0
3000;2020-02-07;sri lanka;1;0;0
3001;2020-02-07;sudan;0;0;0
3002;2020-02-07;suriname;0;0;0
3003;2020-02-07;sweden;1;0;0
3004;2020-02-07;switzerland;0;0;0
3005;2020-02-07;syria;0;0;0
3006;2020-02-07;taiwan*;16;1;0
3007;2020-02-07;tanzania;0;0;0
3008;2020-02-07;thailand;25;5;0
3009;2020-02-07;timor-leste;0;0;0
3010;2020-02-07;togo;0;0;0
3011;2020-02-07;trinidad and tobago;0;0;0
3012;2020-02-07;tunisia;0;0;0
3013;2020-02-07;turkey;0;0;0
3014;2020-02-07;us;11;0;0
3015;2020-02-07;uganda;0;0;0
3016;2020-02-07;ukraine;0;0;0
3017;2020-02-07;united arab emirates;5;0;0
3018;2020-02-07;united kingdom;3;0;0
3019;2020-02-07;uruguay;0;0;0
3020;2020-02-07;uzbekistan;0;0;0
3021;2020-02-07;venezuela;0;0;0
3022;2020-02-07;vietnam;10;1;0
3023;2020-02-07;west bank and gaza;0;0;0
3024;2020-02-07;zambia;0;0;0
3025;2020-02-07;zimbabwe;0;0;0
3026;2020-02-08;afghanistan;0;0;0
3027;2020-02-08;albania;0;0;0
3028;2020-02-08;algeria;0;0;0
3029;2020-02-08;andorra;0;0;0
3030;2020-02-08;angola;0;0;0
3031;2020-02-08;antigua and barbuda;0;0;0
3032;2020-02-08;argentina;0;0;0
3033;2020-02-08;armenia;0;0;0
3034;2020-02-08;australia;15;2;0
3035;2020-02-08;austria;0;0;0
3036;2020-02-08;azerbaijan;0;0;0
3037;2020-02-08;bahamas;0;0;0
3038;2020-02-08;bahrain;0;0;0
3039;2020-02-08;bangladesh;0;0;0
3040;2020-02-08;barbados;0;0;0
3041;2020-02-08;belarus;0;0;0
3042;2020-02-08;belgium;1;0;0
3043;2020-02-08;belize;0;0;0
3044;2020-02-08;benin;0;0;0
3045;2020-02-08;bhutan;0;0;0
3046;2020-02-08;bolivia;0;0;0
3047;2020-02-08;bosnia and herzegovina;0;0;0
3048;2020-02-08;botswana;0;0;0
3049;2020-02-08;brazil;0;0;0
3050;2020-02-08;brunei;0;0;0
3051;2020-02-08;bulgaria;0;0;0
3052;2020-02-08;burkina faso;0;0;0
3053;2020-02-08;burma;0;0;0
3054;2020-02-08;cabo verde;0;0;0
3055;2020-02-08;cambodia;1;0;0
3056;2020-02-08;cameroon;0;0;0
3057;2020-02-08;canada;7;0;0
3058;2020-02-08;central african republic;0;0;0
3059;2020-02-08;chad;0;0;0
3060;2020-02-08;chile;0;0;0
3061;2020-02-08;china;36814;2596;805
3062;2020-02-08;colombia;0;0;0
3063;2020-02-08;congo (brazzaville);0;0;0
3064;2020-02-08;congo (kinshasa);0;0;0
3065;2020-02-08;costa rica;0;0;0
3066;2020-02-08;cote d'ivoire;0;0;0
3067;2020-02-08;croatia;0;0;0
3068;2020-02-08;cuba;0;0;0
3069;2020-02-08;cyprus;0;0;0
3070;2020-02-08;czechia;0;0;0
3071;2020-02-08;denmark;0;0;0
3072;2020-02-08;diamond princess;61;0;0
3073;2020-02-08;djibouti;0;0;0
3074;2020-02-08;dominica;0;0;0
3075;2020-02-08;dominican republic;0;0;0
3076;2020-02-08;ecuador;0;0;0
3077;2020-02-08;egypt;0;0;0
3078;2020-02-08;el salvador;0;0;0
3079;2020-02-08;equatorial guinea;0;0;0
3080;2020-02-08;eritrea;0;0;0
3081;2020-02-08;estonia;0;0;0
3082;2020-02-08;eswatini;0;0;0
3083;2020-02-08;ethiopia;0;0;0
3084;2020-02-08;fiji;0;0;0
3085;2020-02-08;finland;1;0;0
3086;2020-02-08;france;11;0;0
3087;2020-02-08;gabon;0;0;0
3088;2020-02-08;gambia;0;0;0
3089;2020-02-08;georgia;0;0;0
3090;2020-02-08;germany;13;0;0
3091;2020-02-08;ghana;0;0;0
3092;2020-02-08;greece;0;0;0
3093;2020-02-08;grenada;0;0;0
3094;2020-02-08;guatemala;0;0;0
3095;2020-02-08;guinea;0;0;0
3096;2020-02-08;guinea-bissau;0;0;0
3097;2020-02-08;guyana;0;0;0
3098;2020-02-08;haiti;0;0;0
3099;2020-02-08;holy see;0;0;0
3100;2020-02-08;honduras;0;0;0
3101;2020-02-08;hungary;0;0;0
3102;2020-02-08;iceland;0;0;0
3103;2020-02-08;india;3;0;0
3104;2020-02-08;indonesia;0;0;0
3105;2020-02-08;iran;0;0;0
3106;2020-02-08;iraq;0;0;0
3107;2020-02-08;ireland;0;0;0
3108;2020-02-08;israel;0;0;0
3109;2020-02-08;italy;3;0;0
3110;2020-02-08;jamaica;0;0;0
3111;2020-02-08;japan;25;1;0
3112;2020-02-08;jordan;0;0;0
3113;2020-02-08;kazakhstan;0;0;0
3114;2020-02-08;kenya;0;0;0
3115;2020-02-08;korea, south;24;1;0
3116;2020-02-08;kosovo;0;0;0
3117;2020-02-08;kuwait;0;0;0
3118;2020-02-08;kyrgyzstan;0;0;0
3119;2020-02-08;laos;0;0;0
3120;2020-02-08;latvia;0;0;0
3121;2020-02-08;lebanon;0;0;0
3122;2020-02-08;liberia;0;0;0
3123;2020-02-08;libya;0;0;0
3124;2020-02-08;liechtenstein;0;0;0
3125;2020-02-08;lithuania;0;0;0
3126;2020-02-08;luxembourg;0;0;0
3127;2020-02-08;ms zaandam;0;0;0
3128;2020-02-08;madagascar;0;0;0
3129;2020-02-08;malaysia;16;1;0
3130;2020-02-08;maldives;0;0;0
3131;2020-02-08;mali;0;0;0
3132;2020-02-08;malta;0;0;0
3133;2020-02-08;mauritania;0;0;0
3134;2020-02-08;mauritius;0;0;0
3135;2020-02-08;mexico;0;0;0
3136;2020-02-08;moldova;0;0;0
3137;2020-02-08;monaco;0;0;0
3138;2020-02-08;mongolia;0;0;0
3139;2020-02-08;montenegro;0;0;0
3140;2020-02-08;morocco;0;0;0
3141;2020-02-08;mozambique;0;0;0
3142;2020-02-08;namibia;0;0;0
3143;2020-02-08;nepal;1;0;0
3144;2020-02-08;netherlands;0;0;0
3145;2020-02-08;new zealand;0;0;0
3146;2020-02-08;nicaragua;0;0;0
3147;2020-02-08;niger;0;0;0
3148;2020-02-08;nigeria;0;0;0
3149;2020-02-08;north macedonia;0;0;0
3150;2020-02-08;norway;0;0;0
3151;2020-02-08;oman;0;0;0
3152;2020-02-08;pakistan;0;0;0
3153;2020-02-08;panama;0;0;0
3154;2020-02-08;papua new guinea;0;0;0
3155;2020-02-08;paraguay;0;0;0
3156;2020-02-08;peru;0;0;0
3157;2020-02-08;philippines;3;0;1
3158;2020-02-08;poland;0;0;0
3159;2020-02-08;portugal;0;0;0
3160;2020-02-08;qatar;0;0;0
3161;2020-02-08;romania;0;0;0
3162;2020-02-08;russia;2;0;0
3163;2020-02-08;rwanda;0;0;0
3164;2020-02-08;saint kitts and nevis;0;0;0
3165;2020-02-08;saint lucia;0;0;0
3166;2020-02-08;saint vincent and the grenadines;0;0;0
3167;2020-02-08;san marino;0;0;0
3168;2020-02-08;saudi arabia;0;0;0
3169;2020-02-08;senegal;0;0;0
3170;2020-02-08;serbia;0;0;0
3171;2020-02-08;seychelles;0;0;0
3172;2020-02-08;singapore;33;2;0
3173;2020-02-08;slovakia;0;0;0
3174;2020-02-08;slovenia;0;0;0
3175;2020-02-08;somalia;0;0;0
3176;2020-02-08;south africa;0;0;0
3177;2020-02-08;spain;1;0;0
3178;2020-02-08;sri lanka;1;1;0
3179;2020-02-08;sudan;0;0;0
3180;2020-02-08;suriname;0;0;0
3181;2020-02-08;sweden;1;0;0
3182;2020-02-08;switzerland;0;0;0
3183;2020-02-08;syria;0;0;0
3184;2020-02-08;taiwan*;17;1;0
3185;2020-02-08;tanzania;0;0;0
3186;2020-02-08;thailand;32;10;0
3187;2020-02-08;timor-leste;0;0;0
3188;2020-02-08;togo;0;0;0
3189;2020-02-08;trinidad and tobago;0;0;0
3190;2020-02-08;tunisia;0;0;0
3191;2020-02-08;turkey;0;0;0
3192;2020-02-08;us;11;0;0
3193;2020-02-08;uganda;0;0;0
3194;2020-02-08;ukraine;0;0;0
3195;2020-02-08;united arab emirates;7;0;0
3196;2020-02-08;united kingdom;3;0;0
3197;2020-02-08;uruguay;0;0;0
3198;2020-02-08;uzbekistan;0;0;0
3199;2020-02-08;venezuela;0;0;0
3200;2020-02-08;vietnam;13;1;0
3201;2020-02-08;west bank and gaza;0;0;0
3202;2020-02-08;zambia;0;0;0
3203;2020-02-08;zimbabwe;0;0;0
3204;2020-02-09;afghanistan;0;0;0
3205;2020-02-09;albania;0;0;0
3206;2020-02-09;algeria;0;0;0
3207;2020-02-09;andorra;0;0;0
3208;2020-02-09;angola;0;0;0
3209;2020-02-09;antigua and barbuda;0;0;0
3210;2020-02-09;argentina;0;0;0
3211;2020-02-09;armenia;0;0;0
3212;2020-02-09;australia;15;2;0
3213;2020-02-09;austria;0;0;0
3214;2020-02-09;azerbaijan;0;0;0
3215;2020-02-09;bahamas;0;0;0
3216;2020-02-09;bahrain;0;0;0
3217;2020-02-09;bangladesh;0;0;0
3218;2020-02-09;barbados;0;0;0
3219;2020-02-09;belarus;0;0;0
3220;2020-02-09;belgium;1;0;0
3221;2020-02-09;belize;0;0;0
3222;2020-02-09;benin;0;0;0
3223;2020-02-09;bhutan;0;0;0
3224;2020-02-09;bolivia;0;0;0
3225;2020-02-09;bosnia and herzegovina;0;0;0
3226;2020-02-09;botswana;0;0;0
3227;2020-02-09;brazil;0;0;0
3228;2020-02-09;brunei;0;0;0
3229;2020-02-09;bulgaria;0;0;0
3230;2020-02-09;burkina faso;0;0;0
3231;2020-02-09;burma;0;0;0
3232;2020-02-09;cabo verde;0;0;0
3233;2020-02-09;cambodia;1;0;0
3234;2020-02-09;cameroon;0;0;0
3235;2020-02-09;canada;7;0;0
3236;2020-02-09;central african republic;0;0;0
3237;2020-02-09;chad;0;0;0
3238;2020-02-09;chile;0;0;0
3239;2020-02-09;china;39829;3219;905
3240;2020-02-09;colombia;0;0;0
3241;2020-02-09;congo (brazzaville);0;0;0
3242;2020-02-09;congo (kinshasa);0;0;0
3243;2020-02-09;costa rica;0;0;0
3244;2020-02-09;cote d'ivoire;0;0;0
3245;2020-02-09;croatia;0;0;0
3246;2020-02-09;cuba;0;0;0
3247;2020-02-09;cyprus;0;0;0
3248;2020-02-09;czechia;0;0;0
3249;2020-02-09;denmark;0;0;0
3250;2020-02-09;diamond princess;64;0;0
3251;2020-02-09;djibouti;0;0;0
3252;2020-02-09;dominica;0;0;0
3253;2020-02-09;dominican republic;0;0;0
3254;2020-02-09;ecuador;0;0;0
3255;2020-02-09;egypt;0;0;0
3256;2020-02-09;el salvador;0;0;0
3257;2020-02-09;equatorial guinea;0;0;0
3258;2020-02-09;eritrea;0;0;0
3259;2020-02-09;estonia;0;0;0
3260;2020-02-09;eswatini;0;0;0
3261;2020-02-09;ethiopia;0;0;0
3262;2020-02-09;fiji;0;0;0
3263;2020-02-09;finland;1;0;0
3264;2020-02-09;france;11;0;0
3265;2020-02-09;gabon;0;0;0
3266;2020-02-09;gambia;0;0;0
3267;2020-02-09;georgia;0;0;0
3268;2020-02-09;germany;14;0;0
3269;2020-02-09;ghana;0;0;0
3270;2020-02-09;greece;0;0;0
3271;2020-02-09;grenada;0;0;0
3272;2020-02-09;guatemala;0;0;0
3273;2020-02-09;guinea;0;0;0
3274;2020-02-09;guinea-bissau;0;0;0
3275;2020-02-09;guyana;0;0;0
3276;2020-02-09;haiti;0;0;0
3277;2020-02-09;holy see;0;0;0
3278;2020-02-09;honduras;0;0;0
3279;2020-02-09;hungary;0;0;0
3280;2020-02-09;iceland;0;0;0
3281;2020-02-09;india;3;0;0
3282;2020-02-09;indonesia;0;0;0
3283;2020-02-09;iran;0;0;0
3284;2020-02-09;iraq;0;0;0
3285;2020-02-09;ireland;0;0;0
3286;2020-02-09;israel;0;0;0
3287;2020-02-09;italy;3;0;0
3288;2020-02-09;jamaica;0;0;0
3289;2020-02-09;japan;26;1;0
3290;2020-02-09;jordan;0;0;0
3291;2020-02-09;kazakhstan;0;0;0
3292;2020-02-09;kenya;0;0;0
3293;2020-02-09;korea, south;25;3;0
3294;2020-02-09;kosovo;0;0;0
3295;2020-02-09;kuwait;0;0;0
3296;2020-02-09;kyrgyzstan;0;0;0
3297;2020-02-09;laos;0;0;0
3298;2020-02-09;latvia;0;0;0
3299;2020-02-09;lebanon;0;0;0
3300;2020-02-09;liberia;0;0;0
3301;2020-02-09;libya;0;0;0
3302;2020-02-09;liechtenstein;0;0;0
3303;2020-02-09;lithuania;0;0;0
3304;2020-02-09;luxembourg;0;0;0
3305;2020-02-09;ms zaandam;0;0;0
3306;2020-02-09;madagascar;0;0;0
3307;2020-02-09;malaysia;16;1;0
3308;2020-02-09;maldives;0;0;0
3309;2020-02-09;mali;0;0;0
3310;2020-02-09;malta;0;0;0
3311;2020-02-09;mauritania;0;0;0
3312;2020-02-09;mauritius;0;0;0
3313;2020-02-09;mexico;0;0;0
3314;2020-02-09;moldova;0;0;0
3315;2020-02-09;monaco;0;0;0
3316;2020-02-09;mongolia;0;0;0
3317;2020-02-09;montenegro;0;0;0
3318;2020-02-09;morocco;0;0;0
3319;2020-02-09;mozambique;0;0;0
3320;2020-02-09;namibia;0;0;0
3321;2020-02-09;nepal;1;0;0
3322;2020-02-09;netherlands;0;0;0
3323;2020-02-09;new zealand;0;0;0
3324;2020-02-09;nicaragua;0;0;0
3325;2020-02-09;niger;0;0;0
3326;2020-02-09;nigeria;0;0;0
3327;2020-02-09;north macedonia;0;0;0
3328;2020-02-09;norway;0;0;0
3329;2020-02-09;oman;0;0;0
3330;2020-02-09;pakistan;0;0;0
3331;2020-02-09;panama;0;0;0
3332;2020-02-09;papua new guinea;0;0;0
3333;2020-02-09;paraguay;0;0;0
3334;2020-02-09;peru;0;0;0
3335;2020-02-09;philippines;3;0;1
3336;2020-02-09;poland;0;0;0
3337;2020-02-09;portugal;0;0;0
3338;2020-02-09;qatar;0;0;0
3339;2020-02-09;romania;0;0;0
3340;2020-02-09;russia;2;0;0
3341;2020-02-09;rwanda;0;0;0
3342;2020-02-09;saint kitts and nevis;0;0;0
3343;2020-02-09;saint lucia;0;0;0
3344;2020-02-09;saint vincent and the grenadines;0;0;0
3345;2020-02-09;san marino;0;0;0
3346;2020-02-09;saudi arabia;0;0;0
3347;2020-02-09;senegal;0;0;0
3348;2020-02-09;serbia;0;0;0
3349;2020-02-09;seychelles;0;0;0
3350;2020-02-09;singapore;40;2;0
3351;2020-02-09;slovakia;0;0;0
3352;2020-02-09;slovenia;0;0;0
3353;2020-02-09;somalia;0;0;0
3354;2020-02-09;south africa;0;0;0
3355;2020-02-09;spain;2;0;0
3356;2020-02-09;sri lanka;1;1;0
3357;2020-02-09;sudan;0;0;0
3358;2020-02-09;suriname;0;0;0
3359;2020-02-09;sweden;1;0;0
3360;2020-02-09;switzerland;0;0;0
3361;2020-02-09;syria;0;0;0
3362;2020-02-09;taiwan*;18;1;0
3363;2020-02-09;tanzania;0;0;0
3364;2020-02-09;thailand;32;10;0
3365;2020-02-09;timor-leste;0;0;0
3366;2020-02-09;togo;0;0;0
3367;2020-02-09;trinidad and tobago;0;0;0
3368;2020-02-09;tunisia;0;0;0
3369;2020-02-09;turkey;0;0;0
3370;2020-02-09;us;11;3;0
3371;2020-02-09;uganda;0;0;0
3372;2020-02-09;ukraine;0;0;0
3373;2020-02-09;united arab emirates;7;0;0
3374;2020-02-09;united kingdom;3;0;0
3375;2020-02-09;uruguay;0;0;0
3376;2020-02-09;uzbekistan;0;0;0
3377;2020-02-09;venezuela;0;0;0
3378;2020-02-09;vietnam;13;1;0
3379;2020-02-09;west bank and gaza;0;0;0
3380;2020-02-09;zambia;0;0;0
3381;2020-02-09;zimbabwe;0;0;0
3382;2020-02-10;afghanistan;0;0;0
3383;2020-02-10;albania;0;0;0
3384;2020-02-10;algeria;0;0;0
3385;2020-02-10;andorra;0;0;0
3386;2020-02-10;angola;0;0;0
3387;2020-02-10;antigua and barbuda;0;0;0
3388;2020-02-10;argentina;0;0;0
3389;2020-02-10;armenia;0;0;0
3390;2020-02-10;australia;15;2;0
3391;2020-02-10;austria;0;0;0
3392;2020-02-10;azerbaijan;0;0;0
3393;2020-02-10;bahamas;0;0;0
3394;2020-02-10;bahrain;0;0;0
3395;2020-02-10;bangladesh;0;0;0
3396;2020-02-10;barbados;0;0;0
3397;2020-02-10;belarus;0;0;0
3398;2020-02-10;belgium;1;0;0
3399;2020-02-10;belize;0;0;0
3400;2020-02-10;benin;0;0;0
3401;2020-02-10;bhutan;0;0;0
3402;2020-02-10;bolivia;0;0;0
3403;2020-02-10;bosnia and herzegovina;0;0;0
3404;2020-02-10;botswana;0;0;0
3405;2020-02-10;brazil;0;0;0
3406;2020-02-10;brunei;0;0;0
3407;2020-02-10;bulgaria;0;0;0
3408;2020-02-10;burkina faso;0;0;0
3409;2020-02-10;burma;0;0;0
3410;2020-02-10;cabo verde;0;0;0
3411;2020-02-10;cambodia;1;0;0
3412;2020-02-10;cameroon;0;0;0
3413;2020-02-10;canada;7;0;0
3414;2020-02-10;central african republic;0;0;0
3415;2020-02-10;chad;0;0;0
3416;2020-02-10;chile;0;0;0
3417;2020-02-10;china;42354;3918;1012
3418;2020-02-10;colombia;0;0;0
3419;2020-02-10;congo (brazzaville);0;0;0
3420;2020-02-10;congo (kinshasa);0;0;0
3421;2020-02-10;costa rica;0;0;0
3422;2020-02-10;cote d'ivoire;0;0;0
3423;2020-02-10;croatia;0;0;0
3424;2020-02-10;cuba;0;0;0
3425;2020-02-10;cyprus;0;0;0
3426;2020-02-10;czechia;0;0;0
3427;2020-02-10;denmark;0;0;0
3428;2020-02-10;diamond princess;135;0;0
3429;2020-02-10;djibouti;0;0;0
3430;2020-02-10;dominica;0;0;0
3431;2020-02-10;dominican republic;0;0;0
3432;2020-02-10;ecuador;0;0;0
3433;2020-02-10;egypt;0;0;0
3434;2020-02-10;el salvador;0;0;0
3435;2020-02-10;equatorial guinea;0;0;0
3436;2020-02-10;eritrea;0;0;0
3437;2020-02-10;estonia;0;0;0
3438;2020-02-10;eswatini;0;0;0
3439;2020-02-10;ethiopia;0;0;0
3440;2020-02-10;fiji;0;0;0
3441;2020-02-10;finland;1;0;0
3442;2020-02-10;france;11;0;0
3443;2020-02-10;gabon;0;0;0
3444;2020-02-10;gambia;0;0;0
3445;2020-02-10;georgia;0;0;0
3446;2020-02-10;germany;14;0;0
3447;2020-02-10;ghana;0;0;0
3448;2020-02-10;greece;0;0;0
3449;2020-02-10;grenada;0;0;0
3450;2020-02-10;guatemala;0;0;0
3451;2020-02-10;guinea;0;0;0
3452;2020-02-10;guinea-bissau;0;0;0
3453;2020-02-10;guyana;0;0;0
3454;2020-02-10;haiti;0;0;0
3455;2020-02-10;holy see;0;0;0
3456;2020-02-10;honduras;0;0;0
3457;2020-02-10;hungary;0;0;0
3458;2020-02-10;iceland;0;0;0
3459;2020-02-10;india;3;0;0
3460;2020-02-10;indonesia;0;0;0
3461;2020-02-10;iran;0;0;0
3462;2020-02-10;iraq;0;0;0
3463;2020-02-10;ireland;0;0;0
3464;2020-02-10;israel;0;0;0
3465;2020-02-10;italy;3;0;0
3466;2020-02-10;jamaica;0;0;0
3467;2020-02-10;japan;26;4;0
3468;2020-02-10;jordan;0;0;0
3469;2020-02-10;kazakhstan;0;0;0
3470;2020-02-10;kenya;0;0;0
3471;2020-02-10;korea, south;27;3;0
3472;2020-02-10;kosovo;0;0;0
3473;2020-02-10;kuwait;0;0;0
3474;2020-02-10;kyrgyzstan;0;0;0
3475;2020-02-10;laos;0;0;0
3476;2020-02-10;latvia;0;0;0
3477;2020-02-10;lebanon;0;0;0
3478;2020-02-10;liberia;0;0;0
3479;2020-02-10;libya;0;0;0
3480;2020-02-10;liechtenstein;0;0;0
3481;2020-02-10;lithuania;0;0;0
3482;2020-02-10;luxembourg;0;0;0
3483;2020-02-10;ms zaandam;0;0;0
3484;2020-02-10;madagascar;0;0;0
3485;2020-02-10;malaysia;18;1;0
3486;2020-02-10;maldives;0;0;0
3487;2020-02-10;mali;0;0;0
3488;2020-02-10;malta;0;0;0
3489;2020-02-10;mauritania;0;0;0
3490;2020-02-10;mauritius;0;0;0
3491;2020-02-10;mexico;0;0;0
3492;2020-02-10;moldova;0;0;0
3493;2020-02-10;monaco;0;0;0
3494;2020-02-10;mongolia;0;0;0
3495;2020-02-10;montenegro;0;0;0
3496;2020-02-10;morocco;0;0;0
3497;2020-02-10;mozambique;0;0;0
3498;2020-02-10;namibia;0;0;0
3499;2020-02-10;nepal;1;0;0
3500;2020-02-10;netherlands;0;0;0
3501;2020-02-10;new zealand;0;0;0
3502;2020-02-10;nicaragua;0;0;0
3503;2020-02-10;niger;0;0;0
3504;2020-02-10;nigeria;0;0;0
3505;2020-02-10;north macedonia;0;0;0
3506;2020-02-10;norway;0;0;0
3507;2020-02-10;oman;0;0;0
3508;2020-02-10;pakistan;0;0;0
3509;2020-02-10;panama;0;0;0
3510;2020-02-10;papua new guinea;0;0;0
3511;2020-02-10;paraguay;0;0;0
3512;2020-02-10;peru;0;0;0
3513;2020-02-10;philippines;3;0;1
3514;2020-02-10;poland;0;0;0
3515;2020-02-10;portugal;0;0;0
3516;2020-02-10;qatar;0;0;0
3517;2020-02-10;romania;0;0;0
3518;2020-02-10;russia;2;0;0
3519;2020-02-10;rwanda;0;0;0
3520;2020-02-10;saint kitts and nevis;0;0;0
3521;2020-02-10;saint lucia;0;0;0
3522;2020-02-10;saint vincent and the grenadines;0;0;0
3523;2020-02-10;san marino;0;0;0
3524;2020-02-10;saudi arabia;0;0;0
3525;2020-02-10;senegal;0;0;0
3526;2020-02-10;serbia;0;0;0
3527;2020-02-10;seychelles;0;0;0
3528;2020-02-10;singapore;45;2;0
3529;2020-02-10;slovakia;0;0;0
3530;2020-02-10;slovenia;0;0;0
3531;2020-02-10;somalia;0;0;0
3532;2020-02-10;south africa;0;0;0
3533;2020-02-10;spain;2;0;0
3534;2020-02-10;sri lanka;1;1;0
3535;2020-02-10;sudan;0;0;0
3536;2020-02-10;suriname;0;0;0
3537;2020-02-10;sweden;1;0;0
3538;2020-02-10;switzerland;0;0;0
3539;2020-02-10;syria;0;0;0
3540;2020-02-10;taiwan*;18;1;0
3541;2020-02-10;tanzania;0;0;0
3542;2020-02-10;thailand;32;10;0
3543;2020-02-10;timor-leste;0;0;0
3544;2020-02-10;togo;0;0;0
3545;2020-02-10;trinidad and tobago;0;0;0
3546;2020-02-10;tunisia;0;0;0
3547;2020-02-10;turkey;0;0;0
3548;2020-02-10;us;11;3;0
3549;2020-02-10;uganda;0;0;0
3550;2020-02-10;ukraine;0;0;0
3551;2020-02-10;united arab emirates;8;0;0
3552;2020-02-10;united kingdom;8;0;0
3553;2020-02-10;uruguay;0;0;0
3554;2020-02-10;uzbekistan;0;0;0
3555;2020-02-10;venezuela;0;0;0
3556;2020-02-10;vietnam;14;1;0
3557;2020-02-10;west bank and gaza;0;0;0
3558;2020-02-10;zambia;0;0;0
3559;2020-02-10;zimbabwe;0;0;0
3560;2020-02-11;afghanistan;0;0;0
3561;2020-02-11;albania;0;0;0
3562;2020-02-11;algeria;0;0;0
3563;2020-02-11;andorra;0;0;0
3564;2020-02-11;angola;0;0;0
3565;2020-02-11;antigua and barbuda;0;0;0
3566;2020-02-11;argentina;0;0;0
3567;2020-02-11;armenia;0;0;0
3568;2020-02-11;australia;15;2;0
